id,referenceNumber,availabilities,title,alternativeTitles,workType,physicalDescription,genres,subjects,contributors,production.dates,production.agents,production.places,languages,description,lettering,duration,images,thumbnail.license.label,thumbnail.url,collection.url
t5tsxf9k,19953i,"['Closed stores', 'Online']","Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1866.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A unshaven man, wearing a military-style jacket, seated on a European chair with castors by a table. He holds a large hat, with a feather, in his lap. A sword and tea-making equipment on the table</p>","Brother of the 1st king, Siam, 1866

Signed in the negative

Bears Thomson's negative number: ""1107""",,['qca7v6tx'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0020137/full/300,/0/default.jpg",https://wellcomecollection.org/works/t5tsxf9k
tdrcsh6t,19497i,['Closed stores'],"Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1865.",,Pictures,1 photograph : photoprint : stereograph,"['Genre photographs', 'Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>Two women in traditional costume, with fantastic headgear and long fingernail extensions, posing in Siamese dance attitudes on rush matting in front of some dense foliage. Similar scene to Thomson's negative number 625</p>","Siamese dancing girls Lakhon ...

Bears Thomson's negative number: ""624""",,"['yjnrpz8k', 'qymyh8vy']",Attribution 4.0 International (CC BY 4.0),"https://iiif.wellcomecollection.org/image/L0020132/full/300,/0/default.jpg",https://wellcomecollection.org/works/tdrcsh6t
tszaufq9,19473i,"['Closed stores', 'Online']","Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1865.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,<p>A man standing in front of a wicker fence. Tree branches in the background</p>,"Siam, native of Laos, 1865

Bears Thomson's negative number: ""611""",,['jc8dfq24'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037066/full/300,/0/default.jpg",https://wellcomecollection.org/works/tszaufq9
v97kkf7f,19487i,"['Closed stores', 'Online']","Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1865.",,Pictures,1 photograph : photoprint : stereograph,"['Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A young man with shaven head, seated to left. Wearing a silk sash and belt, holding a fan, head turned to face the camera</p>","Siamese Buddhist bonze

Bears Thomson's negative number: ""619""",,['m6tq4f32'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037073/full/300,/0/default.jpg",https://wellcomecollection.org/works/v97kkf7f
vs8geb2t,19959i,['Closed stores'],"Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1866.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A woman, with very close-cropped hair, seated in an armchair of Euopean design on a carpet with a design of roses. Taken outside, a stone balustrade to the right and a window behind</p>","Siamese lady of title, wife of Prime Minister, 1866 18

Signed in the negative

Bears Thomson's negative number: ""1110""",,"['zdta35ff', 'ctrqqvt9', 'abzdb75s']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0020140/full/300,/0/default.jpg",https://wellcomecollection.org/works/vs8geb2t
w3ayxfhk,19471i,['Closed stores'],"Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1865.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>An elephant kneeling down, with a man [mahout] kneeling on its back, holding a long stick. A boy by the head of the elephant, several onlookers to the right hand side. The whole scene is within a walled enclosure [at the Grand Palace?]</p>","War elephant of Siam, 1866

Signed on negative

Bears Thomson's negative number: ""610""",,"['r74k4tbm', 'kknjhnw7']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0020128/full/300,/0/default.jpg",https://wellcomecollection.org/works/w3ayxfhk
wzevt55p,19475i,"['Closed stores', 'Online']","Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1865.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A young man, seated, facing front, wearing an elaborate belt</p>","Siamese youth

Bears Thomson's negative number: ""612""",,['yuq4pvff'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037067/full/300,/0/default.jpg",https://wellcomecollection.org/works/wzevt55p
f85pnaea,19490i,['Closed stores'],"Siam [Thailand]: monks and their assistants. Photograph by John Thomson, 1865.",,Pictures,"1 photograph : glass photonegative, wet collodion : stereograph","['Wet collodion negatives', 'Photographs']","['Buddhist monks', 'Thailand']","['Thomson, J. (John), 1837-1921.']",1865,,['Thailand'],['English'],"<p>Two different scenes on one negative. On the left half, a young monk is seated on a chair in the centre, while other boys are seated on ground either side. On the right half a senior monk stands in the centre, with boys seated, kneeling, and standing on the ground around him. Four of them look after the monk's paraphernalia: a rush mat, a fan, a casket and a teapot. For further details see Paisarn Piemmettawat, loc. cit.</p>","Siamese Buddhist bonze and pupils

Bears Thomson's negative number: ""621""",,"['a5kww53x', 'zr2fvv2x']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0056650/full/300,/0/default.jpg",https://wellcomecollection.org/works/f85pnaea
bbu3mdjy,19461i,['Closed stores'],"Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1865.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']","['Thailand', 'Mongkut, King of Siam, 1804-1868.']","['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>The king stands on a projecting platform before a building, with many small children looking on behind him. The prince is carried in front of the king on a litter-throne [Palanquin?] by a dozen men. Highlights appear to be s̀cratched in' on this negative. Same scene as Thomson's negatives number 605 and 607, seen from a different angle</p>","Reception of heir to the throne of Siam by the late 1st king. Ceremony

Signed on negative

Bears Thomson's negative number: ""606""",,"['f3zza8wu', 'cfvwqwjc']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0020142/full/300,/0/default.jpg",https://wellcomecollection.org/works/bbu3mdjy
nwa7acj7,19453i,['Closed stores'],"Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1865.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']","['Thailand', 'Mongkut, King of Siam, 1804-1868.']","['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A man, wearing the same uniform as in Thomson's negative number 601. He is seated, facing front, beside a table, against a plain, dark, background</p>","H.R.H. the King of Siam, 1865

Bears Thomson's negative number: ""602""",,"['gnbj6abs', 'hntsd7jc']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0020125/full/300,/0/default.jpg",https://wellcomecollection.org/works/nwa7acj7
tqjjza5e,19463i,"['Closed stores', 'Online']","Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1865.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']","['Thailand', 'Mongkut, King of Siam, 1804-1868.']","['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>The king stands on a projecting platform before a building, with many small children looking on behind him. The prince is carried in front of the king on a litter-throne [Palanquin?] by a dozen men. The same ceremony as shown in Thomson's negatives number 605 and 606, but seen from a different angle</p>","The late king of Siam receiving his son

Bears Thomson's negative number: ""607""",,['fchpasru'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037061/full/300,/0/default.jpg",https://wellcomecollection.org/works/tqjjza5e
vx7g28mt,19951i,['Closed stores'],"Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1866.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']","['Thailand', 'Mongkut, King of Siam, 1804-1868.']","['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A man seated on a throne, wearing a tall crown, rich gold robes and other insignia of office, surrounded by bowls and dishes. King Phra-Paramend-Maha Mongkut, reigned 1851-1868</p>","The late 1st King of Siam, 1866, the state robes

Signed in the negative

Bears Thomson's negative number: ""1106""",,"['xb4gjrqu', 'pkfs5nrf']",Attribution 4.0 International (CC BY 4.0),"https://iiif.wellcomecollection.org/image/L0020136/full/300,/0/default.jpg",https://wellcomecollection.org/works/vx7g28mt
nany8acv,756078i,"['Closed stores', 'Online']","Chiengmai Leper Asylum, Thailand: a water tower and cottages. Photograph, ca. 1921.",,Pictures,1 photograph : photoprint ; sheet 13.5 x 19.1 cm,['Photographic prints'],"['Leprosy', 'Hospitals', 'Chiang Mai (Thailand)']",,1921,,['Thailand'],['English'],,"Water-tower, dormitories, and small cottages. From Dr. McLean.",,['em8unpsg'],In copyright,"https://iiif.wellcomecollection.org/image/V0030615/full/300,/0/default.jpg",https://wellcomecollection.org/works/nany8acv
jakw2ezg,567844i,"['Closed stores', 'Online']","Chiengmai Leper Asylum, Thailand: a man and a woman with leprosy. Photograph, 1921.",,Pictures,1 photograph : (album page 26) : photoprint ; sheet 12.2 x 7 cm,['Photographic prints'],"['Leprosy', 'Hospitals', 'Leprosy', 'Patients', 'Chiang Mai (Thailand)']",,1921,,['Thailand'],['English'],,"Man and wife, both lepers driven out of their jungle home, who found this Christian leper asylum their only place of refuge in all the Kingdom of Siam",,['gpqx9vb2'],In copyright,"https://iiif.wellcomecollection.org/image/V0030602/full/300,/0/default.jpg",https://wellcomecollection.org/works/jakw2ezg
tqgq8x8q,19535i,"['Closed stores', 'Online']","Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1869.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographic prints', 'Photographs']",,"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>Men having a meal from many small dishes, in a large interior with many square columns. With servants crouching on the ground, mostly looking towards the camera. Large dishes heaped with more food [?] on the right hand side. An altar visible in the distance. Probably taken in Siam because of the costume of the servants</p>","Buddhist priests in temple...

Bears Thomson's negative number: ""643""",,['ndmyweqk'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037097/full/300,/0/default.jpg",https://wellcomecollection.org/works/tqgq8x8q
a8fddpmq,19477i,"['Closed stores', 'Online']","Bangkok, Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1865.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,<p>A Siamese woman seated. Holding right leg over left with left hand</p>,"Siamese woman Bangkok

Bears Thomson's negative number: ""613""",,['xqnvtf3c'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037068/full/300,/0/default.jpg",https://wellcomecollection.org/works/a8fddpmq
aa9vkju8,19457i,"['Closed stores', 'Online']","Bangkok, Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1865.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>An adolescent, wearing a top-knot, fine clothes and jewellery. Standing in an interior, between an ornamental table and an urn</p>","The Crown Prince of Siam, 1865

Signed on negative

Bears Thomson's negative number: ""604""",,['fjnp6gwn'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037058/full/300,/0/default.jpg",https://wellcomecollection.org/works/aa9vkju8
arcsph6k,19057i,['Closed stores'],"Bangkok, Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1866.",,Pictures,1 photograph : photoprint,"['Cityscape photographs', 'Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>View of houses and temples across river, with tops of trees in foreground. A building under construction to the left of centre. Similar to Thomson's negative number 399</p>","Bangkok Siam 1866

Bears Thomson's negative number: ""402""",,"['ysnspust', 'a4e6tj77']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0016874/full/300,/0/default.jpg",https://wellcomecollection.org/works/arcsph6k
brdyghpy,19935i,"['Closed stores', 'Online']","Bangkok, Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1866.",,Pictures,1 photograph : photoprint,"['Waterscape photographs', 'Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A wide stream with overgrown banks, a path on the left, and three people, one standing near the camera on the right, two monks walking on the opposite bank</p>","Near Bangkok, Siam, 1866. 27 Shade off vignette at left a little

Bears Thomson's negative number: ""1098""",,['g8fedfjm'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037284/full/300,/0/default.jpg",https://wellcomecollection.org/works/brdyghpy
djxthda4,19049i,['Closed stores'],"Bangkok, Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1865.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,<p>A large artificially-created hill covered with plants and buildings. Many people at the base. In the background a temple [?] or the Grand Palace</p>,"Artificial hill. Bangkok, Siam. Ceremony of Sokam Brahamanah

Bears Thomson's negative number: ""398""",,"['ztsnfgfc', 'g3ccp6n4']",Attribution 4.0 International (CC BY 4.0),"https://iiif.wellcomecollection.org/image/L0020119/full/300,/0/default.jpg",https://wellcomecollection.org/works/djxthda4
eq9atujp,19943i,"['Closed stores', 'Online']","Bangkok, Siam [Thailand]. Photograph, 1981, from a negative by John Thomson, 1866.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Thailand'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>Two boys crouching down at the foot of some steps, another sitting on a bench. The steps are covered with floral tiles, the walls with carvings. Two European-style sculptural figures, a bearded male one on the left side of the steps, a female one on the right</p>","Gate of Buddhist temple, Bangkok, Siam 24

Bears Thomson's negative number: ""1102""",,['qjzumps3'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037288/full/300,/0/default.jpg",https://wellcomecollection.org/works/eq9atujp
